dia,coef_regresion,p_value,trades
2017-07-31,0.0002685001716314464,0.6949008502683514,58
2017-08-01,0.0001485876777515896,0.6176310150437088,148
2017-08-02,0.0003455464416092424,0.1940365044156162,66
2017-08-03,1.9708068113610138e-05,0.8724239208277622,86
2017-08-04,0.0020727340283503964,0.10982681596757332,75
2017-08-08,0.0001227243026293072,0.7368669685071123,194
2017-08-09,0.0010223167013842331,0.39904457583965713,84
2017-08-10,0.00099868675116726,1.2622663729175717e-06,117
2017-08-11,0.003078876649536448,3.6863078236814256e-06,70
2017-08-14,0.0016329073021724126,0.030853442049639423,255
2017-08-15,0.002175610382080182,0.038815541127213464,273
2017-08-16,-2.7658747521481176e-05,0.9319421153254702,163
2017-08-17,-0.0003400653070653912,0.11344582310959637,138
2017-08-18,0.0008898654323459489,0.44590701733281346,62
