dia,coef_regresion,p_value,trades
2017-08-01,0.00018188142082798027,0.6194727352469495,207
2017-08-02,0.0015109307883437336,0.14890175531157268,116
2017-08-03,0.0003739155606990043,0.5055576955445104,125
2017-08-04,0.0010819860726644748,0.6930092549704091,63
2017-08-08,-0.000714534976682235,0.8196225168216351,92
2017-08-09,0.002352825734791544,0.0015160907685887052,400
2017-08-10,0.00010133081192268771,0.5179602757531953,157
2017-08-11,-0.00037751144195241284,0.12978506344037471,176
2017-08-14,7.560543841344492e-05,0.8051105599053726,227
2017-08-15,0.00015054484196189383,0.7190692637355697,348
2017-08-16,0.0006219825996556393,6.372595954822243e-05,260
2017-08-17,-2.728361773376562e-06,0.95519934103534,302
2017-08-18,0.0005988659436764534,0.6755278035133169,137
2017-08-22,0.0005092325084959873,0.5275492574467677,150
